price,year_cleaned,is_signed,is_dated,is_numbered,is_titled,is_recto,is_verso,signed_pencil,signed_paint,signed_ink,is_embossed_or_stamped,is_certificate,condition_clean,is_examined,is_excellent,is_very_good,is_good,is_fair_or_poor,has_damages,has_restoration_or_retouching,has_uv_analysis,unexamined,has_frame_wear,period_Contemporary,period_Modern,period_Post-War,movement_Abstract Expressionism,movement_Art Brut,movement_Art Deco,movement_Art Nouveau,movement_Baroque,movement_Conceptual ,movement_Cubism,movement_Environmental Art,movement_Expressionism,movement_Feminist Art ,movement_Geometric Abstraction,movement_Impressionism,movement_Magic Realism ,movement_Minimalism,movement_Modernism,movement_Neo-Expressionism,movement_Neogeo,movement_Nouveau Réalisme,movement_Organic/Biomorphic Abstraction,movement_Performance Art,movement_Photorealism,movement_Pop Art,movement_Post-Impressionism,movement_Post-Minimalism,movement_Punk,"movement_Punk, Young British Artists, Abstract",movement_Realism,movement_Romanticism,movement_Social Realism,movement_Street Art,movement_Surrealism,movement_Traditional,artist_grouped_Rare
28500.0,2021.0,1,0,0,0,0,1,0,0,0,0,0,this work is in excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3000.0,1925.0,1,0,0,1,0,0,0,0,0,0,0,not examined out of frame.no obvious signs of wear to works.,False,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5000.0,2016.0,1,1,0,1,0,1,0,0,0,0,0,this work is in excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5000.0,2010.0,1,1,0,1,0,0,0,0,0,0,0,this work is in excellent condition.there is minor craquelure inherent to the artist's work.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500.0,2001.0,1,0,0,0,0,1,0,0,0,0,0,this work is in excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7575.0,1977.0,1,0,1,0,1,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7550.0,2007.0,1,0,1,0,1,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3550.0,1993.0,1,0,1,0,1,0,0,0,0,0,0,"this work is in very good condition, direct from the publisher.",True,0,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075.0,2014.0,1,0,1,0,1,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550.0,1993.0,1,0,1,0,1,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075.0,2014.0,1,0,1,0,1,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,1973.0,1,1,0,0,0,1,0,0,0,0,0,this work is in excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,2012.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5500.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2500.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,1992.0,1,0,0,0,0,1,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,"the work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1991.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8500.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,"this work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12000.0,1920.0,1,1,0,0,0,0,0,0,0,0,0,"the following condition report has been provided by simon parkes art conservation, inc., new york, an independent restorer who is not an employee of sotheby's:this work is in good condition.it has developed mild thin cracks across the top edge and across the bottom edge, not unusual for plywood.the cracks have not been retouched, except in the left shoulder of the figure, and will remain stable.the paint layer is clean and lightly varnished.there are a few retouches in tiny spots around the edges, in the left elbow of the figure and in 5 small spots in the left background.pene du bois' original color reads quite strongly in the hat and in the diagonal green line across the lower part of the picture, but this is all original pigment. the work should be hung as is.",True,0,0,1,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2000.0,2008.0,0,0,0,0,0,0,0,0,0,0,0,mounted to a new mat,True,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5000.0,1950.0,1,0,0,1,0,1,0,0,0,0,0,this work is in excellent condition.there is one minor puncture mark to the far left of the canvas.,True,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1950.0,1,0,0,1,0,0,0,0,0,0,0,this work is in excellent condition.two minor tears to the upper right and bottom left fabric mat.,True,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5000.0,1950.0,1,0,0,1,0,1,0,0,0,0,0,this work is in excellent condition.minor chips to the frame's ornament.,True,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,2016.0,1,1,1,0,0,0,1,0,0,0,0,"the work is in excellent condition, direct from the publisher.",True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6000.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers. there is frame abrasion along the edges with associated chip losses. under uv: the work retains an uneven varnish.,True,0,0,0,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers.there is minor frame abrasion around the extreme outer edges. under uv: the work retains an uneven varnish and there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
900.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,there is minor frame abrasion along the extreme edges.under uv: the work retains an uneven varnish and there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
800.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,there is frame abrasion with associated losses in the extreme outer corners. under uv: the work retains an uneven varnish.,True,0,0,0,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700.0,2003.0,1,1,0,0,0,0,0,0,0,0,0,the work is in original condition.under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,there is frame abrasion along the edges. under uv: there do not appear to be signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers and there is minor frame abrasion along the bottom edge. under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers. the canvas is slightly dirty and there is a visible stretcher bar mark in the top register.under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers. under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,2000.0,1,1,0,0,0,0,0,0,0,0,0,the canvas is unlined and there is minor frame abrasion along the extreme edges.under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers. there is minor frame abrasion along the extreme edges. under uv: the work retains an uneven varnish and there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,2010.0,1,1,0,1,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers. under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers.there is minor frame abrasion along the edges. under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,2005.0,1,1,0,0,0,0,0,0,0,0,0,there is minor frame abrasion along the edges. under uv: the work retains an uneven varnish and there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,the canvas is unlined. under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
800.0,2002.0,1,1,0,0,0,0,0,0,0,0,0,the work is in original condition. under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,2001.0,1,0,0,0,0,0,0,0,0,0,0,"the canvas is unlined and tacked to the original stretchers.there is frame abrasion along the edges and there are a few scattered pindots of surface accretions within the sky.under uv: while some pigments fluoresce, they appear to be the artist's original.",True,0,0,0,0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,the work is unlined and tacked to the original stretchers. there is a small surface scuff in the rock formation at lower left.,True,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,the canvas is unlined and tacked to the original stretchers. the work is slightly dirty. under uv: there are no signs of inpainting or previous restoration.,True,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,1975.0,1,0,0,0,0,0,0,0,0,0,0,the board is affixed to the support and mat along all four edges. due to the nature of the mounting the extreme outer edges and reverse have not been inspected. the surface of the work is clean. under uv: there do not appear to be signs of inpainting or previous restoration.,True,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,1999.0,1,1,0,0,0,0,0,0,0,0,0,"the canvas is unlined and tacked to the original stretchers. under uv: while some pigments read strongly, they appear to be the artist’s original.",True,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6000.0,2000.0,1,1,0,0,0,0,0,0,0,0,0,the canvas is unlined and there is minor frame abrasion to the extreme edges.under uv: the work retains an uneven varnish and there are no signs of inpainting or previous restoration.,True,0,0,0,0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
